  0.00000000E+00  0.32831981E-43 -0.95911399E-16
  0.50000000E-02  0.32832049E-43 -0.15291933E+01
  0.10000000E-01  0.32832254E-43 -0.30584127E+01
  0.15000000E-01  0.32832594E-43 -0.45876843E+01
  0.20000000E-01  0.32833071E-43 -0.61170344E+01
  0.25000000E-01  0.32833684E-43 -0.76464889E+01
  0.30000000E-01  0.32834433E-43 -0.91760742E+01
  0.35000000E-01  0.32835319E-43 -0.10705816E+02
  0.40000000E-01  0.32836341E-43 -0.12235741E+02
  0.45000000E-01  0.32837499E-43 -0.13765876E+02
  0.50000000E-01  0.32838793E-43 -0.15296246E+02
  0.55000000E-01  0.32840224E-43 -0.16826878E+02
  0.60000000E-01  0.32841791E-43 -0.18357798E+02
  0.65000000E-01  0.32843494E-43 -0.19889032E+02
  0.70000000E-01  0.32845333E-43 -0.21420608E+02
  0.75000000E-01  0.32847309E-43 -0.22952550E+02
  0.80000000E-01  0.32849421E-43 -0.24484887E+02
  0.85000000E-01  0.32851669E-43 -0.26017644E+02
  0.90000000E-01  0.32854054E-43 -0.27550848E+02
  0.95000000E-01  0.32856574E-43 -0.29084525E+02
  0.10000000E+00  0.32859232E-43 -0.30618704E+02
  0.10500000E+00  0.32862025E-43 -0.32153409E+02
  0.11000000E+00  0.32864955E-43 -0.33688668E+02
  0.11500000E+00  0.32868021E-43 -0.35224509E+02
  0.12000000E+00  0.32871223E-43 -0.36760957E+02
  0.12500000E+00  0.32874562E-43 -0.38298041E+02
  0.13000000E+00  0.32878037E-43 -0.39835787E+02
  0.13500000E+00  0.32881648E-43 -0.41374223E+02
  0.14000000E+00  0.32885396E-43 -0.42913376E+02
  0.14500000E+00  0.32889280E-43 -0.44453274E+02
  0.15000000E+00  0.32893301E-43 -0.45993943E+02
  0.15500000E+00  0.32897458E-43 -0.47535413E+02
  0.16000000E+00  0.32901751E-43 -0.49077711E+02
  0.16500000E+00  0.32906181E-43 -0.50620864E+02
  0.17000000E+00  0.32910747E-43 -0.52164901E+02
  0.17500000E+00  0.32915450E-43 -0.53709850E+02
  0.18000000E+00  0.32920289E-43 -0.55255739E+02
  0.18500000E+00  0.32925264E-43 -0.56802598E+02
  0.19000000E+00  0.32930376E-43 -0.58350453E+02
  0.19500000E+00  0.32935625E-43 -0.59899335E+02
  0.20000000E+00  0.32941010E-43 -0.61449271E+02
  0.20500000E+00  0.32946531E-43 -0.63000292E+02
  0.21000000E+00  0.32952189E-43 -0.64552426E+02
  0.21500000E+00  0.32957983E-43 -0.66105703E+02
  0.22000000E+00  0.32963914E-43 -0.67660151E+02
  0.22500000E+00  0.32969982E-43 -0.69215802E+02
  0.23000000E+00  0.32976186E-43 -0.70772685E+02
  0.23500000E+00  0.32982527E-43 -0.72330829E+02
  0.24000000E+00  0.32989004E-43 -0.73890266E+02
  0.24500000E+00  0.32995618E-43 -0.75451025E+02
  0.25000000E+00  0.33002369E-43 -0.77013138E+02
  0.25500000E+00  0.33009256E-43 -0.78576635E+02
  0.26000000E+00  0.33016280E-43 -0.80141548E+02
  0.26500000E+00  0.33023441E-43 -0.81707907E+02
  0.27000000E+00  0.33030738E-43 -0.83275744E+02
  0.27500000E+00  0.33038172E-43 -0.84845092E+02
  0.28000000E+00  0.33045743E-43 -0.86415981E+02
  0.28500000E+00  0.33053450E-43 -0.87988445E+02
  0.29000000E+00  0.33061295E-43 -0.89562516E+02
  0.29500000E+00  0.33069276E-43 -0.91138226E+02
  0.30000000E+00  0.33077394E-43 -0.92715610E+02
  0.30500000E+00  0.33085649E-43 -0.94294699E+02
  0.31000000E+00  0.33094040E-43 -0.95875528E+02
  0.31500000E+00  0.33102569E-43 -0.97458130E+02
  0.32000000E+00  0.33111234E-43 -0.99042540E+02
  0.32500000E+00  0.33120036E-43 -0.10062879E+03
  0.33000000E+00  0.33128976E-43 -0.10221692E+03
  0.33500000E+00  0.33138052E-43 -0.10380696E+03
  0.34000000E+00  0.33147265E-43 -0.10539895E+03
  0.34500000E+00  0.33156615E-43 -0.10699293E+03
  0.35000000E+00  0.33166102E-43 -0.10858892E+03
