  0.00000000E+00  0.55031591E-44 -0.45144165E-16
  0.50000000E-02  0.55031714E-44 -0.16511530E+01
  0.10000000E-01  0.55032080E-44 -0.33023336E+01
  0.15000000E-01  0.55032691E-44 -0.49535695E+01
  0.20000000E-01  0.55033547E-44 -0.66048883E+01
  0.25000000E-01  0.55034647E-44 -0.82563177E+01
  0.30000000E-01  0.55035992E-44 -0.99078853E+01
  0.35000000E-01  0.55037581E-44 -0.11559619E+02
  0.40000000E-01  0.55039415E-44 -0.13211546E+02
  0.45000000E-01  0.55041493E-44 -0.14863694E+02
  0.50000000E-01  0.55043816E-44 -0.16516092E+02
  0.55000000E-01  0.55046383E-44 -0.18168766E+02
  0.60000000E-01  0.55049195E-44 -0.19821745E+02
  0.65000000E-01  0.55052251E-44 -0.21475057E+02
  0.70000000E-01  0.55055552E-44 -0.23128730E+02
  0.75000000E-01  0.55059097E-44 -0.24782790E+02
  0.80000000E-01  0.55062887E-44 -0.26437268E+02
  0.85000000E-01  0.55066922E-44 -0.28092190E+02
  0.90000000E-01  0.55071201E-44 -0.29747584E+02
  0.95000000E-01  0.55075725E-44 -0.31403480E+02
  0.10000000E+00  0.55080493E-44 -0.33059905E+02
  0.10500000E+00  0.55085506E-44 -0.34716887E+02
  0.11000000E+00  0.55090764E-44 -0.36374456E+02
  0.11500000E+00  0.55096266E-44 -0.38032639E+02
  0.12000000E+00  0.55102013E-44 -0.39691465E+02
  0.12500000E+00  0.55108005E-44 -0.41350963E+02
  0.13000000E+00  0.55114241E-44 -0.43011161E+02
  0.13500000E+00  0.55120722E-44 -0.44672089E+02
  0.14000000E+00  0.55127448E-44 -0.46333775E+02
  0.14500000E+00  0.55134419E-44 -0.47996249E+02
  0.15000000E+00  0.55141635E-44 -0.49659539E+02
  0.15500000E+00  0.55149095E-44 -0.51323675E+02
  0.16000000E+00  0.55156801E-44 -0.52988687E+02
  0.16500000E+00  0.55164751E-44 -0.54654603E+02
  0.17000000E+00  0.55172946E-44 -0.56321454E+02
  0.17500000E+00  0.55181386E-44 -0.57989269E+02
  0.18000000E+00  0.55190071E-44 -0.59658079E+02
  0.18500000E+00  0.55199001E-44 -0.61327913E+02
  0.19000000E+00  0.55208176E-44 -0.62998802E+02
  0.19500000E+00  0.55217596E-44 -0.64670776E+02
  0.20000000E+00  0.55227262E-44 -0.66343866E+02
  0.20500000E+00  0.55237172E-44 -0.68018102E+02
  0.21000000E+00  0.55247327E-44 -0.69693515E+02
  0.21500000E+00  0.55257728E-44 -0.71370136E+02
  0.22000000E+00  0.55268374E-44 -0.73047997E+02
  0.22500000E+00  0.55279265E-44 -0.74727128E+02
  0.23000000E+00  0.55290401E-44 -0.76407562E+02
  0.23500000E+00  0.55301783E-44 -0.78089331E+02
  0.24000000E+00  0.55313410E-44 -0.79772466E+02
  0.24500000E+00  0.55325283E-44 -0.81456999E+02
  0.25000000E+00  0.55337401E-44 -0.83142963E+02
  0.25500000E+00  0.55349764E-44 -0.84830391E+02
  0.26000000E+00  0.55362373E-44 -0.86519316E+02
  0.26500000E+00  0.55375228E-44 -0.88209770E+02
  0.27000000E+00  0.55388328E-44 -0.89901787E+02
  0.27500000E+00  0.55401673E-44 -0.91595400E+02
  0.28000000E+00  0.55415265E-44 -0.93290644E+02
  0.28500000E+00  0.55429102E-44 -0.94987552E+02
  0.29000000E+00  0.55443185E-44 -0.96686159E+02
  0.29500000E+00  0.55457514E-44 -0.98386500E+02
  0.30000000E+00  0.55472088E-44 -0.10008861E+03
  0.30500000E+00  0.55486909E-44 -0.10179252E+03
  0.31000000E+00  0.55501975E-44 -0.10349827E+03
  0.31500000E+00  0.55517288E-44 -0.10520590E+03
  0.32000000E+00  0.55532847E-44 -0.10691544E+03
  0.32500000E+00  0.55548651E-44 -0.10862692E+03
  0.33000000E+00  0.55564702E-44 -0.11034039E+03
  0.33500000E+00  0.55580999E-44 -0.11205588E+03
  0.34000000E+00  0.55597543E-44 -0.11377343E+03
  0.34500000E+00  0.55614332E-44 -0.11549308E+03
  0.35000000E+00  0.55631368E-44 -0.11721486E+03
  0.35500000E+00  0.55648651E-44 -0.11893882E+03
  0.36000000E+00  0.55666180E-44 -0.12066498E+03
  0.36500000E+00  0.55683955E-44 -0.12239340E+03
  0.37000000E+00  0.55701978E-44 -0.12412411E+03
  0.37500000E+00  0.55720246E-44 -0.12585715E+03
  0.38000000E+00  0.55738762E-44 -0.12759257E+03
  0.38500000E+00  0.55757524E-44 -0.12933039E+03
  0.39000000E+00  0.55776533E-44 -0.13107068E+03
  0.39500000E+00  0.55795789E-44 -0.13281346E+03
  0.40000000E+00  0.55815293E-44 -0.13455877E+03
  0.40500000E+00  0.55835043E-44 -0.13630667E+03
  0.41000000E+00  0.55855040E-44 -0.13805720E+03
  0.41500000E+00  0.55875284E-44 -0.13981039E+03
  0.42000000E+00  0.55895776E-44 -0.14156630E+03
  0.42500000E+00  0.55916515E-44 -0.14332497E+03
  0.43000000E+00  0.55937501E-44 -0.14508644E+03
  0.43500000E+00  0.55958734E-44 -0.14685076E+03
  0.44000000E+00  0.55980216E-44 -0.14861798E+03
  0.44500000E+00  0.56001944E-44 -0.15038815E+03
  0.45000000E+00  0.56023921E-44 -0.15216130E+03
  0.45500000E+00  0.56046145E-44 -0.15393750E+03
  0.46000000E+00  0.56068617E-44 -0.15571679E+03
  0.46500000E+00  0.56091336E-44 -0.15749922E+03
  0.47000000E+00  0.56114304E-44 -0.15928484E+03
  0.47500000E+00  0.56137520E-44 -0.16107370E+03
  0.48000000E+00  0.56160984E-44 -0.16286586E+03
  0.48500000E+00  0.56184695E-44 -0.16466136E+03
  0.49000000E+00  0.56208656E-44 -0.16646026E+03
