  0.00000000E+00 -0.49305198E-01  0.40431206E-63
  0.50000000E-02 -0.49304999E-01  0.28088039E-46
  0.10000000E-01 -0.49304402E-01  0.56176159E-46
  0.15000000E-01 -0.49303408E-01  0.84264443E-46
  0.20000000E-01 -0.49302016E-01  0.11235297E-45
  0.25000000E-01 -0.49300225E-01  0.14044182E-45
  0.30000000E-01 -0.49298035E-01  0.16853108E-45
  0.35000000E-01 -0.49295446E-01  0.19662083E-45
  0.40000000E-01 -0.49292456E-01  0.22471115E-45
  0.45000000E-01 -0.49289065E-01  0.25280212E-45
  0.50000000E-01 -0.49285273E-01  0.28089382E-45
  0.55000000E-01 -0.49281077E-01  0.30898634E-45
  0.60000000E-01 -0.49276477E-01  0.33707975E-45
  0.65000000E-01 -0.49271472E-01  0.36517414E-45
  0.70000000E-01 -0.49266060E-01  0.39326959E-45
  0.75000000E-01 -0.49260240E-01  0.42136618E-45
  0.80000000E-01 -0.49254010E-01  0.44946398E-45
  0.85000000E-01 -0.49247369E-01  0.47756309E-45
  0.90000000E-01 -0.49240314E-01  0.50566359E-45
  0.95000000E-01 -0.49232844E-01  0.53376555E-45
  0.10000000E+00 -0.49224957E-01  0.56186906E-45
  0.10500000E+00 -0.49216650E-01  0.58997419E-45
  0.11000000E+00 -0.49207921E-01  0.61808104E-45
  0.11500000E+00 -0.49198769E-01  0.64618968E-45
  0.12000000E+00 -0.49189189E-01  0.67430018E-45
  0.12500000E+00 -0.49179180E-01  0.70241265E-45
  0.13000000E+00 -0.49168739E-01  0.73052715E-45
  0.13500000E+00 -0.49157863E-01  0.75864376E-45
  0.14000000E+00 -0.49146549E-01  0.78676258E-45
  0.14500000E+00 -0.49134794E-01  0.81488367E-45
  0.15000000E+00 -0.49122593E-01  0.84300712E-45
  0.15500000E+00 -0.49109945E-01  0.87113302E-45
  0.16000000E+00 -0.49096846E-01  0.89926144E-45
  0.16500000E+00 -0.49083290E-01  0.92739247E-45
  0.17000000E+00 -0.49069276E-01  0.95552618E-45
  0.17500000E+00 -0.49054799E-01  0.98366266E-45
  0.18000000E+00 -0.49039854E-01  0.10118020E-44
  0.18500000E+00 -0.49024437E-01  0.10399443E-44
  0.19000000E+00 -0.49008544E-01  0.10680895E-44
  0.19500000E+00 -0.48992171E-01  0.10962379E-44
  0.20000000E+00 -0.48975311E-01  0.11243895E-44
  0.20500000E+00 -0.48957962E-01  0.11525443E-44
  0.21000000E+00 -0.48940117E-01  0.11807024E-44
  0.21500000E+00 -0.48921771E-01  0.12088640E-44
  0.22000000E+00 -0.48902918E-01  0.12370290E-44
  0.22500000E+00 -0.48883554E-01  0.12651977E-44
  0.23000000E+00 -0.48863672E-01  0.12933700E-44
  0.23500000E+00 -0.48843267E-01  0.13215460E-44
  0.24000000E+00 -0.48822332E-01  0.13497259E-44
  0.24500000E+00 -0.48800860E-01  0.13779097E-44
  0.25000000E+00 -0.48778846E-01  0.14060975E-44
  0.25500000E+00 -0.48756282E-01  0.14342894E-44
  0.26000000E+00 -0.48733162E-01  0.14624854E-44
  0.26500000E+00 -0.48709478E-01  0.14906856E-44
  0.27000000E+00 -0.48685223E-01  0.15188902E-44
  0.27500000E+00 -0.48660389E-01  0.15470991E-44
  0.28000000E+00 -0.48634969E-01  0.15753126E-44
