  0.34000000E+00  0.90888585E-44 -0.49363493E+01
  0.34500000E+00  0.90913184E-44 -0.50098683E+01
  0.35000000E+00  0.90938143E-44 -0.50834283E+01
  0.35500000E+00  0.90963462E-44 -0.51570299E+01
  0.36000000E+00  0.90989141E-44 -0.52306739E+01
  0.36500000E+00  0.91015181E-44 -0.53043608E+01
  0.37000000E+00  0.91041581E-44 -0.53780913E+01
  0.37500000E+00  0.91068341E-44 -0.54518660E+01
  0.38000000E+00  0.91095461E-44 -0.55256855E+01
  0.38500000E+00  0.91122942E-44 -0.55995505E+01
  0.39000000E+00  0.91150784E-44 -0.56734616E+01
  0.39500000E+00  0.91178986E-44 -0.57474195E+01
  0.40000000E+00  0.91207548E-44 -0.58214249E+01
  0.40500000E+00  0.91236472E-44 -0.58954782E+01
  0.41000000E+00  0.91265756E-44 -0.59695803E+01
  0.41500000E+00  0.91295400E-44 -0.60437317E+01
  0.42000000E+00  0.91325406E-44 -0.61179332E+01
  0.42500000E+00  0.91355772E-44 -0.61921852E+01
  0.43000000E+00  0.91386499E-44 -0.62664886E+01
  0.43500000E+00  0.91417587E-44 -0.63408440E+01
  0.44000000E+00  0.91449036E-44 -0.64152519E+01
  0.44500000E+00  0.91480846E-44 -0.64897132E+01
  0.45000000E+00  0.91513017E-44 -0.65642284E+01
  0.45500000E+00  0.91545549E-44 -0.66387981E+01
  0.46000000E+00  0.91578443E-44 -0.67134231E+01
  0.46500000E+00  0.91611698E-44 -0.67881040E+01
  0.47000000E+00  0.91645314E-44 -0.68628416E+01
  0.47500000E+00  0.91679291E-44 -0.69376363E+01
  0.48000000E+00  0.91713630E-44 -0.70124890E+01
  0.48500000E+00  0.91748331E-44 -0.70874002E+01
  0.49000000E+00  0.91783393E-44 -0.71623707E+01
  0.49500000E+00  0.91818816E-44 -0.72374011E+01
  0.50000000E+00  0.91854602E-44 -0.73124921E+01
  0.50500000E+00  0.91890749E-44 -0.73876444E+01
  0.51000000E+00  0.91927258E-44 -0.74628586E+01
  0.51500000E+00  0.91964128E-44 -0.75381355E+01
  0.52000000E+00  0.92001361E-44 -0.76134756E+01
  0.52500000E+00  0.92038956E-44 -0.76888797E+01
  0.53000000E+00  0.92076913E-44 -0.77643484E+01
  0.53500000E+00  0.92115232E-44 -0.78398825E+01
  0.54000000E+00  0.92153913E-44 -0.79154825E+01
  0.54500000E+00  0.92192957E-44 -0.79911493E+01
  0.55000000E+00  0.92232371E-44 -0.80668834E+01
  0.55500000E+00  0.92272209E-44 -0.81426856E+01
  0.56000000E+00  0.92312945E-44 -0.82185565E+01
  0.56500000E+00  0.92358554E-44 -0.82944968E+01
  0.57000000E+00  0.92441751E-44 -0.83705073E+01
  0.57500000E+00  0.92826206E-44 -0.84465885E+01
  0.58000000E+00  0.95592859E-44 -0.85227411E+01
  0.58500000E+00  0.11682289E-43 -0.85989659E+01
  0.59000000E+00  0.27819434E-43 -0.86752635E+01
  0.59500000E+00  0.14811022E-42 -0.87516347E+01
  0.60000000E+00  0.10262825E-41 -0.88280800E+01
  0.60500000E+00  0.73034872E-41 -0.89046002E+01
  0.61000000E+00  0.51232475E-40 -0.89811959E+01
  0.61500000E+00  0.35218605E-39 -0.90578678E+01
  0.62000000E+00  0.23704351E-38 -0.91346167E+01
  0.62500000E+00  0.15618050E-37 -0.92114431E+01
  0.63000000E+00  0.10072127E-36 -0.92883477E+01
  0.63500000E+00  0.63572155E-36 -0.93653313E+01
  0.64000000E+00  0.39266044E-35 -0.94423945E+01
  0.64500000E+00  0.23731296E-34 -0.95195379E+01
  0.65000000E+00  0.14032193E-33 -0.95967622E+01
  0.65500000E+00  0.81165387E-33 -0.96740680E+01
  0.66000000E+00  0.45919196E-32 -0.97514561E+01
  0.66500000E+00  0.25405495E-31 -0.98289270E+01
  0.67000000E+00  0.13743506E-30 -0.99064815E+01
  0.67500000E+00  0.72681603E-30 -0.99841201E+01
  0.68000000E+00  0.37568398E-29 -0.10061843E+02
  0.68500000E+00  0.18975754E-28 -0.10139652E+02
  0.69000000E+00  0.93638123E-28 -0.10217547E+02
  0.69500000E+00  0.45130879E-27 -0.10295528E+02
  0.70000000E+00  0.21239411E-26 -0.10373597E+02
  0.70500000E+00  0.97572510E-26 -0.10451754E+02
  0.71000000E+00  0.43740567E-25 -0.10529999E+02
  0.71500000E+00  0.19127297E-24 -0.10608332E+02
  0.72000000E+00  0.81556278E-24 -0.10686756E+02
  0.72500000E+00  0.33891970E-23 -0.10765270E+02
  0.73000000E+00  0.13719776E-22 -0.10843874E+02
  0.73500000E+00  0.54069406E-22 -0.10922569E+02
  0.74000000E+00  0.20730737E-21 -0.11001356E+02
  0.74500000E+00  0.77266424E-21 -0.11080235E+02
  0.75000000E+00  0.27968540E-20 -0.11159207E+02
  0.75500000E+00  0.98210191E-20 -0.11238272E+02
  0.76000000E+00  0.33407252E-19 -0.11317431E+02
  0.76500000E+00  0.10988827E-18 -0.11396683E+02
  0.77000000E+00  0.34872688E-18 -0.11476030E+02
  0.77500000E+00  0.10643682E-17 -0.11555471E+02
  0.78000000E+00  0.31107831E-17 -0.11635008E+02
  0.78500000E+00  0.86495543E-17 -0.11714639E+02
  0.79000000E+00  0.22643968E-16 -0.11794367E+02
  0.79500000E+00  0.54801050E-16 -0.11874190E+02
  0.80000000E+00  0.11808611E-15 -0.11954108E+02
  0.80500000E+00  0.20501494E-15 -0.12034124E+02
  0.81000000E+00  0.17090358E-15 -0.12114235E+02
  0.81500000E+00 -0.70968864E-15 -0.12194442E+02
  0.82000000E+00 -0.52179862E-14 -0.12274746E+02
  0.82500000E+00 -0.22674315E-13 -0.12355146E+02
  0.83000000E+00 -0.81640122E-13 -0.12435641E+02
  0.83500000E+00 -0.26380126E-12 -0.12516233E+02
  0.84000000E+00 -0.78950741E-12 -0.12596920E+02
  0.84500000E+00 -0.22225321E-11 -0.12677702E+02
  0.85000000E+00 -0.59344033E-11 -0.12758579E+02
  0.85500000E+00 -0.15097643E-10 -0.12839550E+02
  0.86000000E+00 -0.36670885E-10 -0.12920614E+02
  0.86500000E+00 -0.85033512E-10 -0.13001771E+02
  0.87000000E+00 -0.18781483E-09 -0.13083020E+02
  0.87500000E+00 -0.39305353E-09 -0.13164360E+02
  0.88000000E+00 -0.77143830E-09 -0.13245788E+02
  0.88500000E+00 -0.13914753E-08 -0.13327305E+02
  0.89000000E+00 -0.22041378E-08 -0.13408909E+02
  0.89500000E+00 -0.26749450E-08 -0.13490597E+02
  0.90000000E+00 -0.78012650E-09 -0.13572367E+02
  0.90500000E+00  0.94874119E-08 -0.13654218E+02
  0.91000000E+00  0.43904753E-07 -0.13736147E+02
  0.91500000E+00  0.14067381E-06 -0.13818150E+02
  0.92000000E+00  0.38645537E-06 -0.13900225E+02
  0.92500000E+00  0.96605146E-06 -0.13982368E+02
  0.93000000E+00  0.22474998E-05 -0.14064575E+02
  0.93500000E+00  0.49029389E-05 -0.14146840E+02
  0.94000000E+00  0.10015063E-04 -0.14229160E+02
  0.94500000E+00  0.18981524E-04 -0.14311528E+02
  0.95000000E+00  0.32754635E-04 -0.14393938E+02
  0.95500000E+00  0.49584996E-04 -0.14476382E+02
  0.96000000E+00  0.60360577E-04 -0.14558852E+02
  0.96500000E+00  0.41942990E-04 -0.14641339E+02
  0.97000000E+00 -0.46565487E-04 -0.14723832E+02
  0.97500000E+00 -0.25104566E-03 -0.14806320E+02
  0.98000000E+00 -0.57221157E-03 -0.14888788E+02
  0.98500000E+00 -0.87104517E-03 -0.14971222E+02
  0.99000000E+00 -0.78784055E-03 -0.15053605E+02
  0.99500000E+00  0.15477474E-03 -0.15135918E+02
  0.10000000E+01  0.20609183E-02 -0.15218140E+02
  0.10050000E+01  0.38968630E-02 -0.15300246E+02
  0.10100000E+01  0.34167013E-02 -0.15382212E+02
  0.10150000E+01 -0.91192821E-03 -0.15464009E+02
  0.10200000E+01 -0.69848890E-02 -0.15545592E+02
  0.10250000E+01 -0.82053342E-02 -0.15626862E+02
  0.10300000E+01  0.11297124E-01 -0.15707215E+02
  0.10350000E+01  0.18514759E-01 -0.15786011E+02
  0.10400000E+01  0.12887748E-01 -0.15866438E+02
  0.10450000E+01  0.16662141E-02 -0.15948271E+02
  0.10500000E+01 -0.13061618E-01 -0.16031499E+02
  0.10550000E+01 -0.31897380E-01 -0.16116060E+02
  0.10600000E+01 -0.54265895E-01 -0.16201865E+02
  0.10650000E+01 -0.77630893E-01 -0.16288821E+02
  0.10700000E+01 -0.95749482E-01 -0.16376911E+02
  0.10750000E+01 -0.11578164E+00 -0.16467476E+02
  0.10800000E+01 -0.14792214E+00 -0.16559349E+02
  0.10850000E+01 -0.16917882E+00 -0.16653840E+02
  0.10900000E+01 -0.18750521E+00 -0.16748791E+02
  0.10950000E+01 -0.20416557E+00 -0.16844463E+02
  0.11000000E+01 -0.21913845E+00 -0.16940822E+02
  0.11050000E+01 -0.23240716E+00 -0.17037814E+02
  0.11100000E+01 -0.24593836E+00 -0.17135387E+02
  0.11150000E+01 -0.25915122E+00 -0.17233498E+02
  0.11200000E+01 -0.27233542E+00 -0.17332113E+02
  0.11250000E+01 -0.28596992E+00 -0.17431210E+02
  0.11300000E+01 -0.29986104E+00 -0.17530771E+02
  0.11350000E+01 -0.31351362E+00 -0.17630782E+02
  0.11400000E+01 -0.32639566E+00 -0.17731230E+02
  0.11450000E+01 -0.33806038E+00 -0.17832095E+02
  0.11500000E+01 -0.34825037E+00 -0.17933359E+02
  0.11550000E+01 -0.35694293E+00 -0.18034997E+02
  0.11600000E+01 -0.36435161E+00 -0.18136995E+02
  0.11650000E+01 -0.37088974E+00 -0.18239350E+02
  0.11700000E+01 -0.37708873E+00 -0.18342068E+02
  0.11750000E+01 -0.38349049E+00 -0.18445160E+02
  0.11800000E+01 -0.39054460E+00 -0.18548632E+02
  0.11850000E+01 -0.39853175E+00 -0.18652486E+02
  0.11900000E+01 -0.40752529E+00 -0.18756724E+02
  0.11950000E+01 -0.41739050E+00 -0.18861345E+02
  0.12000000E+01 -0.42780891E+00 -0.18966343E+02
  0.12050000E+01 -0.43831444E+00 -0.19071702E+02
  0.12100000E+01 -0.44834014E+00 -0.19177391E+02
  0.12150000E+01 -0.45728623E+00 -0.19283369E+02
  0.12200000E+01 -0.46461802E+00 -0.19389601E+02
  0.12250000E+01 -0.46998442E+00 -0.19496054E+02
  0.12300000E+01 -0.47332581E+00 -0.19602699E+02
  0.12350000E+01 -0.47493031E+00 -0.19709504E+02
  0.12400000E+01 -0.47540631E+00 -0.19816443E+02
  0.12450000E+01 -0.47556588E+00 -0.19923506E+02
  0.12500000E+01 -0.47624495E+00 -0.20030721E+02
  0.12550000E+01 -0.47810941E+00 -0.20138152E+02
  0.12600000E+01 -0.48150176E+00 -0.20245882E+02
  0.12650000E+01 -0.48637053E+00 -0.20353981E+02
  0.12700000E+01 -0.49229820E+00 -0.20462494E+02
  0.12750000E+01 -0.49861559E+00 -0.20571447E+02
  0.12800000E+01 -0.50456756E+00 -0.20680865E+02
  0.12850000E+01 -0.50948479E+00 -0.20790788E+02
  0.12900000E+01 -0.51291921E+00 -0.20901265E+02
  0.12950000E+01 -0.51471386E+00 -0.21012328E+02
  0.13000000E+01 -0.51499732E+00 -0.21123971E+02
  0.13050000E+01 -0.51411258E+00 -0.21236152E+02
  0.13100000E+01 -0.51250555E+00 -0.21348825E+02
  0.13150000E+01 -0.51060632E+00 -0.21461966E+02
  0.13200000E+01 -0.50873462E+00 -0.21575591E+02
  0.13250000E+01 -0.50705047E+00 -0.21689728E+02
  0.13300000E+01 -0.50555597E+00 -0.21804389E+02
  0.13350000E+01 -0.50413792E+00 -0.21919560E+02
  0.13400000E+01 -0.50263033E+00 -0.22035197E+02
  0.13450000E+01 -0.50087307E+00 -0.22151255E+02
  0.13500000E+01 -0.49874899E+00 -0.22267718E+02
  0.13550000E+01 -0.49619290E+00 -0.22384603E+02
  0.13600000E+01 -0.49317792E+00 -0.22501945E+02
  0.13650000E+01 -0.48969253E+00 -0.22619760E+02
  0.13700000E+01 -0.48572243E+00 -0.22738028E+02
  0.13750000E+01 -0.48124634E+00 -0.22856710E+02
  0.13800000E+01 -0.47624603E+00 -0.22975780E+02
  0.13850000E+01 -0.47072268E+00 -0.23095241E+02
  0.13900000E+01 -0.46470826E+00 -0.23215117E+02
  0.13950000E+01 -0.45826237E+00 -0.23335429E+02
  0.14000000E+01 -0.45145254E+00 -0.23456176E+02
  0.14050000E+01 -0.44432537E+00 -0.23577335E+02
  0.14100000E+01 -0.43688219E+00 -0.23698873E+02
  0.14150000E+01 -0.42907324E+00 -0.23820766E+02
  0.14200000E+01 -0.42081658E+00 -0.23943025E+02
  0.14250000E+01 -0.41203530E+00 -0.24065691E+02
  0.14300000E+01 -0.40269543E+00 -0.24188812E+02
  0.14350000E+01 -0.39282359E+00 -0.24312393E+02
  0.14400000E+01 -0.38249220E+00 -0.24436379E+02
  0.14450000E+01 -0.37177713E+00 -0.24560693E+02
  0.14500000E+01 -0.36070979E+00 -0.24685293E+02
  0.14550000E+01 -0.34925207E+00 -0.24810209E+02
  0.14600000E+01 -0.33731235E+00 -0.24935522E+02
  0.14650000E+01 -0.32479771E+00 -0.25061306E+02
  0.14700000E+01 -0.31167368E+00 -0.25187583E+02
  0.14750000E+01 -0.29799355E+00 -0.25314298E+02
  0.14800000E+01 -0.28387326E+00 -0.25441353E+02
  0.14850000E+01 -0.26941909E+00 -0.25568658E+02
  0.14900000E+01 -0.25464802E+00 -0.25696188E+02
  0.14950000E+01 -0.23945218E+00 -0.25824012E+02
  0.15000000E+01 -0.22363948E+00 -0.25952267E+02
  0.15050000E+01 -0.20703900E+00 -0.26081063E+02
  0.15100000E+01 -0.18961551E+00 -0.26210406E+02
  0.15150000E+01 -0.17152180E+00 -0.26340174E+02
  0.15200000E+01 -0.15304343E+00 -0.26470191E+02
  0.15250000E+01 -0.13445013E+00 -0.26600339E+02
  0.15300000E+01 -0.11582812E+00 -0.26730638E+02
  0.15350000E+01 -0.96991353E-01 -0.26861237E+02
  0.15400000E+01 -0.77538094E-01 -0.26992333E+02
  0.15450000E+01 -0.57041803E-01 -0.27124052E+02
  0.15500000E+01 -0.35284986E-01 -0.27256370E+02
  0.15550000E+01 -0.12407044E-01 -0.27389100E+02
  0.15600000E+01  0.11128868E-01 -0.27521999E+02
  0.15650000E+01  0.34752136E-01 -0.27654910E+02
  0.15700000E+01  0.58082311E-01 -0.27787873E+02
  0.15750000E+01  0.81150611E-01 -0.27921118E+02
  0.15800000E+01  0.10441692E+00 -0.28054923E+02
  0.15850000E+01  0.12855802E+00 -0.28189445E+02
  0.15900000E+01  0.15412785E+00 -0.28324623E+02
  0.15950000E+01  0.18126742E+00 -0.28460208E+02
  0.16000000E+01  0.20962290E+00 -0.28595906E+02
  0.16050000E+01  0.23852320E+00 -0.28731538E+02
  0.16100000E+01  0.26732715E+00 -0.28867151E+02
  0.16150000E+01  0.29575575E+00 -0.29002999E+02
  0.16200000E+01  0.32403021E+00 -0.29139414E+02
  0.16250000E+01  0.35274199E+00 -0.29276604E+02
  0.16300000E+01  0.38252883E+00 -0.29414519E+02
  0.16350000E+01  0.41373788E+00 -0.29552867E+02
  0.16400000E+01  0.44626216E+00 -0.29691284E+02
  0.16450000E+01  0.47963564E+00 -0.29829562E+02
  0.16500000E+01  0.51332402E+00 -0.29967773E+02
  0.16550000E+01  0.54703678E+00 -0.30106232E+02
  0.16600000E+01  0.58087770E+00 -0.30245303E+02
  0.16650000E+01  0.61524998E+00 -0.30385190E+02
  0.16700000E+01  0.65058000E+00 -0.30525813E+02
  0.16750000E+01  0.68703360E+00 -0.30666849E+02
  0.16800000E+01  0.72440331E+00 -0.30807920E+02
  0.16850000E+01  0.76224135E+00 -0.30948825E+02
  0.16900000E+01  0.80016138E+00 -0.31089665E+02
  0.16950000E+01  0.83812384E+00 -0.31230791E+02
  0.17000000E+01  0.87652164E+00 -0.31372598E+02
  0.17050000E+01  0.91599759E+00 -0.31515291E+02
  0.17100000E+01  0.95708617E+00 -0.31658770E+02
  0.17150000E+01  0.99988484E+00 -0.31802675E+02
  0.17200000E+01  0.10439535E+01 -0.31946604E+02
  0.17250000E+01  0.10885155E+01 -0.32090348E+02
  0.17300000E+01  0.11328587E+01 -0.32234037E+02
  0.17350000E+01  0.11767146E+01 -0.32378070E+02
  0.17400000E+01  0.12203978E+01 -0.32522887E+02
  0.17450000E+01  0.12646205E+01 -0.32668703E+02
  0.17500000E+01  0.13100839E+01 -0.32815387E+02
  0.17550000E+01  0.13570798E+01 -0.32962537E+02
  0.17600000E+01  0.14053348E+01 -0.33109724E+02
  0.17650000E+01  0.14541927E+01 -0.33256736E+02
  0.17700000E+01  0.15030375E+01 -0.33403695E+02
  0.17750000E+01  0.15517108E+01 -0.33550989E+02
  0.17800000E+01  0.16006775E+01 -0.33699040E+02
  0.17850000E+01  0.16508263E+01 -0.33848051E+02
  0.17900000E+01  0.17030021E+01 -0.33997874E+02
  0.17950000E+01  0.17575226E+01 -0.34148088E+02
  0.18000000E+01  0.18139519E+01 -0.34298256E+02
  0.18050000E+01  0.18712684E+01 -0.34448180E+02
  0.18100000E+01  0.19283512E+01 -0.34598007E+02
  0.18150000E+01  0.19845316E+01 -0.34748137E+02
  0.18200000E+01  0.20399171E+01 -0.34898990E+02
  0.18250000E+01  0.20953148E+01 -0.35050781E+02
  0.18300000E+01  0.21517959E+01 -0.35203416E+02
  0.18350000E+01  0.22101329E+01 -0.35356564E+02
  0.18400000E+01  0.22704116E+01 -0.35509863E+02
  0.18450000E+01  0.23320202E+01 -0.35663121E+02
  0.18500000E+01  0.23940163E+01 -0.35816420E+02
  0.18550000E+01  0.24556722E+01 -0.35970056E+02
  0.18600000E+01  0.25169035E+01 -0.36124360E+02
  0.18650000E+01  0.25783524E+01 -0.36279510E+02
  0.18700000E+01  0.26410797E+01 -0.36435427E+02
  0.18750000E+01  0.27060254E+01 -0.36591823E+02
  0.18800000E+01  0.27735164E+01 -0.36748367E+02
  0.18850000E+01  0.28430743E+01 -0.36904846E+02
  0.18900000E+01  0.29136192E+01 -0.37061237E+02
  0.18950000E+01  0.29839699E+01 -0.37217680E+02
  0.19000000E+01  0.30533923E+01 -0.37374369E+02
  0.19050000E+01  0.31219339E+01 -0.37531444E+02
  0.19100000E+01  0.31903915E+01 -0.37688921E+02
  0.19150000E+01  0.32599402E+01 -0.37846690E+02
  0.19200000E+01  0.33316086E+01 -0.38004579E+02
  0.19250000E+01  0.34058457E+01 -0.38162439E+02
  0.19300000E+01  0.34823673E+01 -0.38320201E+02
  0.19350000E+01  0.35603293E+01 -0.38477906E+02
  0.19400000E+01  0.36387239E+01 -0.38635688E+02
  0.19450000E+01  0.37168069E+01 -0.38793716E+02
  0.19500000E+01  0.37943689E+01 -0.38952135E+02
  0.19550000E+01  0.38717540E+01 -0.39111021E+02
  0.19600000E+01  0.39496500E+01 -0.39270381E+02
  0.19650000E+01  0.40287521E+01 -0.39430175E+02
  0.19700000E+01  0.41093999E+01 -0.39590385E+02
  0.19750000E+01  0.41913546E+01 -0.39751084E+02
  0.19800000E+01  0.42745889E+01 -0.39912476E+02
  0.19850000E+01  0.43619292E+01 -0.40074856E+02
  0.19900000E+01  0.44483465E+01 -0.40238398E+02
  0.19950000E+01  0.45456834E+01 -0.40399020E+02
  0.20000000E+01  0.46628922E+01 -0.40551366E+02
  0.20050000E+01  0.47641101E+01 -0.40704382E+02
  0.20100000E+01  0.48614906E+01 -0.40858193E+02
  0.20150000E+01  0.49573509E+01 -0.41012817E+02
  0.20200000E+01  0.50524979E+01 -0.41168361E+02
  0.20250000E+01  0.51471546E+01 -0.41324936E+02
  0.20300000E+01  0.52411687E+01 -0.41482567E+02
  0.20350000E+01  0.53344198E+01 -0.41641153E+02
  0.20400000E+01  0.54269736E+01 -0.41800528E+02
  0.20450000E+01  0.55192461E+01 -0.41960583E+02
  0.20500000E+01  0.56119259E+01 -0.42121365E+02
  0.20550000E+01  0.57057706E+01 -0.42283049E+02
  0.20600000E+01  0.58013199E+01 -0.42445818E+02
  0.20650000E+01  0.58986636E+01 -0.42609706E+02
  0.20700000E+01  0.59973974E+01 -0.42774519E+02
  0.20750000E+01  0.60968013E+01 -0.42939923E+02
  0.20800000E+01  0.61961824E+01 -0.43105645E+02
  0.20850000E+01  0.62952268E+01 -0.43271640E+02
  0.20900000E+01  0.63941904E+01 -0.43438107E+02
  0.20950000E+01  0.64938265E+01 -0.43605317E+02
  0.21000000E+01  0.65950851E+01 -0.43773339E+02
  0.21050000E+01  0.66987585E+01 -0.43941855E+02
  0.21100000E+01  0.68053654E+01 -0.44110209E+02
  0.21150000E+01  0.69153357E+01 -0.44277613E+02
  0.21200000E+01  0.70276461E+01 -0.44443371E+02
  0.21250000E+01  0.71321456E+01 -0.44606976E+02
  0.21300000E+01  0.72289531E+01 -0.44768313E+02
  0.21350000E+01  0.74000239E+01 -0.44932621E+02
  0.21400000E+01  0.72796298E+01 -0.45150344E+02
  0.21450000E+01  0.73077448E+01 -0.45374217E+02
  0.21500000E+01  0.73745956E+01 -0.45597229E+02
  0.21550000E+01  0.74652446E+01 -0.45819142E+02
  0.21600000E+01  0.75708484E+01 -0.46040003E+02
  0.21650000E+01  0.76889683E+01 -0.46260045E+02
  0.21700000E+01  0.78164066E+01 -0.46479442E+02
  0.21750000E+01  0.79521168E+01 -0.46698129E+02
  0.21800000E+01  0.80953428E+01 -0.46915855E+02
  0.21850000E+01  0.82461600E+01 -0.47132361E+02
  0.21900000E+01  0.84046581E+01 -0.47347545E+02
  0.21950000E+01  0.85708309E+01 -0.47561464E+02
  0.22000000E+01  0.87444916E+01 -0.47774131E+02
  0.22050000E+01  0.89252957E+01 -0.47985374E+02
  0.22100000E+01  0.91128035E+01 -0.48194827E+02
  0.22150000E+01  0.93065607E+01 -0.48402153E+02
  0.22200000E+01  0.95062590E+01 -0.48607232E+02
  0.22250000E+01  0.97119239E+01 -0.48810169E+02
  0.22300000E+01  0.99239478E+01 -0.49011064E+02
  0.22350000E+01  0.10142828E+02 -0.49209728E+02
  0.22400000E+01  0.10368748E+02 -0.49405624E+02
  0.22450000E+01  0.10601390E+02 -0.49598096E+02
  0.22500000E+01  0.10840183E+02 -0.49786725E+02
  0.22550000E+01  0.11084763E+02 -0.49971474E+02
  0.22600000E+01  0.11335200E+02 -0.50152491E+02
  0.22650000E+01  0.11591829E+02 -0.50329719E+02
  0.22700000E+01  0.11854952E+02 -0.50502713E+02
  0.22750000E+01  0.12124750E+02 -0.50670787E+02
  0.22800000E+01  0.12401424E+02 -0.50833344E+02
  0.22850000E+01  0.12685199E+02 -0.50990092E+02
  0.22900000E+01  0.12975973E+02 -0.51140969E+02
  0.22950000E+01  0.13272971E+02 -0.51285884E+02
  0.23000000E+01  0.13575129E+02 -0.51424497E+02
  0.23050000E+01  0.13881979E+02 -0.51556269E+02
  0.23100000E+01  0.14193827E+02 -0.51680718E+02
  0.23150000E+01  0.14510801E+02 -0.51797596E+02
  0.23200000E+01  0.14832401E+02 -0.51906800E+02
  0.23250000E+01  0.15158723E+02 -0.52008090E+02
  0.23300000E+01  0.15491008E+02 -0.52100922E+02
  0.23350000E+01  0.15829707E+02 -0.52184558E+02
  0.23400000E+01  0.16173447E+02 -0.52258242E+02
  0.23450000E+01  0.16519738E+02 -0.52321137E+02
  0.23500000E+01  0.16863184E+02 -0.52371827E+02
  0.23550000E+01  0.17208920E+02 -0.52408745E+02
  0.23600000E+01  0.17651370E+02 -0.52441087E+02
  0.23650000E+01  0.17610653E+02 -0.52566681E+02
  0.23700000E+01  0.17814491E+02 -0.52700556E+02
  0.23750000E+01  0.18077763E+02 -0.52832722E+02
  0.23800000E+01  0.18382980E+02 -0.52963280E+02
  0.23850000E+01  0.18723241E+02 -0.53091643E+02
