# energy dos
-5.526570000000000249e+01 0.000000000000000000e+00
-5.517690000000000339e+01 0.000000000000000000e+00
-5.508800000000000097e+01 0.000000000000000000e+00
-5.499920000000000186e+01 0.000000000000000000e+00
-5.491029999999999944e+01 0.000000000000000000e+00
-5.482140000000000413e+01 0.000000000000000000e+00
-5.473260000000000502e+01 0.000000000000000000e+00
-5.464370000000000260e+01 0.000000000000000000e+00
-5.455480000000000018e+01 0.000000000000000000e+00
-5.446600000000000108e+01 0.000000000000000000e+00
-5.437710000000000576e+01 0.000000000000000000e+00
-5.428820000000000334e+01 0.000000000000000000e+00
-5.419940000000000424e+01 0.000000000000000000e+00
-5.411050000000000182e+01 0.000000000000000000e+00
-5.402170000000000272e+01 0.000000000000000000e+00
-5.393280000000000030e+01 0.000000000000000000e+00
-5.384390000000000498e+01 0.000000000000000000e+00
-5.375510000000000588e+01 0.000000000000000000e+00
-5.366620000000000346e+01 0.000000000000000000e+00
-5.357730000000000103e+01 0.000000000000000000e+00
-5.348850000000000193e+01 0.000000000000000000e+00
-5.339959999999999951e+01 0.000000000000000000e+00
-5.331080000000000041e+01 0.000000000000000000e+00
-5.322190000000000509e+01 0.000000000000000000e+00
-5.313300000000000267e+01 0.000000000000000000e+00
-5.304420000000000357e+01 0.000000000000000000e+00
-5.295530000000000115e+01 0.000000000000000000e+00
-5.286640000000000583e+01 0.000000000000000000e+00
-5.277759999999999962e+01 0.000000000000000000e+00
-5.268870000000000431e+01 0.000000000000000000e+00
-5.259980000000000189e+01 0.000000000000000000e+00
-5.251100000000000279e+01 0.000000000000000000e+00
-5.242210000000000036e+01 0.000000000000000000e+00
-5.233330000000000126e+01 0.000000000000000000e+00
-5.224440000000000595e+01 0.000000000000000000e+00
-5.215550000000000352e+01 0.000000000000000000e+00
-5.206670000000000442e+01 0.000000000000000000e+00
-5.197780000000000200e+01 0.000000000000000000e+00
-5.188889999999999958e+01 0.000000000000000000e+00
-5.180010000000000048e+01 0.000000000000000000e+00
-5.171120000000000516e+01 0.000000000000000000e+00
-5.162239999999999895e+01 0.000000000000000000e+00
-5.153350000000000364e+01 0.000000000000000000e+00
-5.144460000000000122e+01 0.000000000000000000e+00
-5.135580000000000211e+01 0.000000000000000000e+00
-5.126689999999999969e+01 0.000000000000000000e+00
-5.117800000000000438e+01 0.000000000000000000e+00
-5.108920000000000528e+01 0.000000000000000000e+00
-5.100030000000000285e+01 0.000000000000000000e+00
-5.091140000000000043e+01 0.000000000000000000e+00
-5.082260000000000133e+01 0.000000000000000000e+00
-5.073369999999999891e+01 0.000000000000000000e+00
-5.064489999999999981e+01 0.000000000000000000e+00
-5.055600000000000449e+01 0.000000000000000000e+00
-5.046710000000000207e+01 0.000000000000000000e+00
-5.037830000000000297e+01 0.000000000000000000e+00
-5.028940000000000055e+01 0.000000000000000000e+00
-5.020050000000000523e+01 0.000000000000000000e+00
-5.011169999999999902e+01 0.000000000000000000e+00
-5.002280000000000371e+01 0.000000000000000000e+00
-4.993400000000000460e+01 0.000000000000000000e+00
-4.984510000000000218e+01 0.000000000000000000e+00
-4.975619999999999976e+01 0.000000000000000000e+00
-4.966740000000000066e+01 0.000000000000000000e+00
-4.957850000000000534e+01 0.000000000000000000e+00
-4.948960000000000292e+01 0.000000000000000000e+00
-4.940080000000000382e+01 0.000000000000000000e+00
-4.931190000000000140e+01 0.000000000000000000e+00
-4.922299999999999898e+01 0.000000000000000000e+00
-4.913419999999999987e+01 0.000000000000000000e+00
-4.904530000000000456e+01 0.000000000000000000e+00
-4.895650000000000546e+01 0.000000000000000000e+00
-4.886760000000000304e+01 0.000000000000000000e+00
-4.877870000000000061e+01 0.000000000000000000e+00
-4.868990000000000151e+01 0.000000000000000000e+00
-4.860099999999999909e+01 0.000000000000000000e+00
-4.851210000000000377e+01 0.000000000000000000e+00
-4.842330000000000467e+01 0.000000000000000000e+00
-4.833440000000000225e+01 0.000000000000000000e+00
-4.824560000000000315e+01 0.000000000000000000e+00
-4.815670000000000073e+01 0.000000000000000000e+00
-4.806780000000000541e+01 0.000000000000000000e+00
-4.797899999999999920e+01 0.000000000000000000e+00
-4.789010000000000389e+01 0.000000000000000000e+00
-4.780120000000000147e+01 0.000000000000000000e+00
-4.771240000000000236e+01 0.000000000000000000e+00
-4.762349999999999994e+01 0.000000000000000000e+00
-4.753460000000000463e+01 0.000000000000000000e+00
-4.744580000000000553e+01 0.000000000000000000e+00
-4.735690000000000310e+01 0.000000000000000000e+00
-4.726810000000000400e+01 0.000000000000000000e+00
-4.717920000000000158e+01 0.000000000000000000e+00
-4.709029999999999916e+01 0.000000000000000000e+00
-4.700150000000000006e+01 0.000000000000000000e+00
-4.691260000000000474e+01 0.000000000000000000e+00
-4.682370000000000232e+01 0.000000000000000000e+00
-4.673490000000000322e+01 0.000000000000000000e+00
-4.664600000000000080e+01 0.000000000000000000e+00
-4.655720000000000169e+01 0.000000000000000000e+00
-4.646829999999999927e+01 0.000000000000000000e+00
-4.637940000000000396e+01 0.000000000000000000e+00
-4.629060000000000485e+01 0.000000000000000000e+00
-4.620170000000000243e+01 0.000000000000000000e+00
-4.611280000000000001e+01 0.000000000000000000e+00
-4.602400000000000091e+01 0.000000000000000000e+00
-4.593510000000000559e+01 0.000000000000000000e+00
-4.584620000000000317e+01 0.000000000000000000e+00
-4.575740000000000407e+01 0.000000000000000000e+00
-4.566850000000000165e+01 0.000000000000000000e+00
-4.557970000000000255e+01 0.000000000000000000e+00
-4.549080000000000013e+01 0.000000000000000000e+00
-4.540190000000000481e+01 0.000000000000000000e+00
-4.531310000000000571e+01 0.000000000000000000e+00
-4.522420000000000329e+01 0.000000000000000000e+00
-4.513530000000000086e+01 0.000000000000000000e+00
-4.504650000000000176e+01 0.000000000000000000e+00
-4.495759999999999934e+01 0.000000000000000000e+00
-4.486880000000000024e+01 0.000000000000000000e+00
-4.477990000000000492e+01 0.000000000000000000e+00
-4.469100000000000250e+01 0.000000000000000000e+00
-4.460220000000000340e+01 0.000000000000000000e+00
-4.451330000000000098e+01 0.000000000000000000e+00
-4.442440000000000566e+01 0.000000000000000000e+00
-4.433559999999999945e+01 0.000000000000000000e+00
-4.424670000000000414e+01 0.000000000000000000e+00
-4.415780000000000172e+01 0.000000000000000000e+00
-4.406900000000000261e+01 0.000000000000000000e+00
-4.398010000000000019e+01 0.000000000000000000e+00
-4.389130000000000109e+01 0.000000000000000000e+00
-4.380240000000000578e+01 0.000000000000000000e+00
-4.371350000000000335e+01 0.000000000000000000e+00
-4.362470000000000425e+01 0.000000000000000000e+00
-4.353580000000000183e+01 0.000000000000000000e+00
-4.344689999999999941e+01 0.000000000000000000e+00
-4.335810000000000031e+01 0.000000000000000000e+00
-4.326920000000000499e+01 0.000000000000000000e+00
-4.318030000000000257e+01 0.000000000000000000e+00
-4.309150000000000347e+01 0.000000000000000000e+00
-4.300260000000000105e+01 0.000000000000000000e+00
-4.291380000000000194e+01 0.000000000000000000e+00
-4.282489999999999952e+01 0.000000000000000000e+00
-4.273600000000000421e+01 0.000000000000000000e+00
-4.264720000000000510e+01 0.000000000000000000e+00
-4.255830000000000268e+01 0.000000000000000000e+00
-4.246940000000000026e+01 0.000000000000000000e+00
-4.238060000000000116e+01 0.000000000000000000e+00
-4.229170000000000584e+01 0.000000000000000000e+00
-4.220289999999999964e+01 0.000000000000000000e+00
-4.211400000000000432e+01 0.000000000000000000e+00
-4.202510000000000190e+01 0.000000000000000000e+00
-4.193630000000000280e+01 0.000000000000000000e+00
-4.184740000000000038e+01 0.000000000000000000e+00
-4.175850000000000506e+01 0.000000000000000000e+00
-4.166970000000000596e+01 0.000000000000000000e+00
-4.158080000000000354e+01 0.000000000000000000e+00
-4.149190000000000111e+01 0.000000000000000000e+00
-4.140310000000000201e+01 0.000000000000000000e+00
-4.131419999999999959e+01 0.000000000000000000e+00
-4.122540000000000049e+01 0.000000000000000000e+00
-4.113650000000000517e+01 0.000000000000000000e+00
-4.104760000000000275e+01 0.000000000000000000e+00
-4.095880000000000365e+01 0.000000000000000000e+00
-4.086990000000000123e+01 0.000000000000000000e+00
-4.078100000000000591e+01 0.000000000000000000e+00
-4.069219999999999970e+01 0.000000000000000000e+00
-4.060330000000000439e+01 0.000000000000000000e+00
-4.051450000000000529e+01 0.000000000000000000e+00
-4.042560000000000286e+01 0.000000000000000000e+00
-4.033670000000000044e+01 0.000000000000000000e+00
-4.024790000000000134e+01 0.000000000000000000e+00
-4.015899999999999892e+01 0.000000000000000000e+00
-4.007010000000000360e+01 0.000000000000000000e+00
-3.998130000000000450e+01 0.000000000000000000e+00
-3.989240000000000208e+01 0.000000000000000000e+00
-3.980349999999999966e+01 0.000000000000000000e+00
-3.971470000000000056e+01 0.000000000000000000e+00
-3.962580000000000524e+01 0.000000000000000000e+00
-3.953699999999999903e+01 0.000000000000000000e+00
-3.944810000000000372e+01 0.000000000000000000e+00
-3.935920000000000130e+01 0.000000000000000000e+00
-3.927040000000000219e+01 0.000000000000000000e+00
-3.918149999999999977e+01 0.000000000000000000e+00
-3.909260000000000446e+01 0.000000000000000000e+00
-3.900380000000000535e+01 0.000000000000000000e+00
-3.891490000000000293e+01 0.000000000000000000e+00
-3.882610000000000383e+01 0.000000000000000000e+00
-3.873720000000000141e+01 0.000000000000000000e+00
-3.864829999999999899e+01 0.000000000000000000e+00
-3.855949999999999989e+01 0.000000000000000000e+00
-3.847060000000000457e+01 0.000000000000000000e+00
-3.838170000000000215e+01 0.000000000000000000e+00
-3.829290000000000305e+01 0.000000000000000000e+00
-3.820400000000000063e+01 0.000000000000000000e+00
-3.811510000000000531e+01 0.000000000000000000e+00
-3.802629999999999910e+01 0.000000000000000000e+00
-3.793740000000000379e+01 0.000000000000000000e+00
-3.784860000000000468e+01 0.000000000000000000e+00
-3.775970000000000226e+01 0.000000000000000000e+00
-3.767079999999999984e+01 0.000000000000000000e+00
-3.758200000000000074e+01 0.000000000000000000e+00
-3.749310000000000542e+01 0.000000000000000000e+00
-3.740420000000000300e+01 0.000000000000000000e+00
-3.731540000000000390e+01 0.000000000000000000e+00
-3.722650000000000148e+01 0.000000000000000000e+00
-3.713770000000000238e+01 0.000000000000000000e+00
-3.704879999999999995e+01 0.000000000000000000e+00
-3.695990000000000464e+01 0.000000000000000000e+00
-3.687110000000000554e+01 0.000000000000000000e+00
-3.678220000000000312e+01 0.000000000000000000e+00
-3.669330000000000069e+01 0.000000000000000000e+00
-3.660450000000000159e+01 0.000000000000000000e+00
-3.651559999999999917e+01 0.000000000000000000e+00
-3.642670000000000385e+01 0.000000000000000000e+00
-3.633790000000000475e+01 0.000000000000000000e+00
-3.624900000000000233e+01 0.000000000000000000e+00
-3.616020000000000323e+01 0.000000000000000000e+00
-3.607130000000000081e+01 0.000000000000000000e+00
-3.598239999999999839e+01 0.000000000000000000e+00
-3.589359999999999928e+01 0.000000000000000000e+00
-3.580470000000000397e+01 0.000000000000000000e+00
-3.571580000000000155e+01 0.000000000000000000e+00
-3.562700000000000244e+01 0.000000000000000000e+00
-3.553810000000000002e+01 0.000000000000000000e+00
-3.544930000000000092e+01 0.000000000000000000e+00
-3.536039999999999850e+01 0.000000000000000000e+00
-3.527150000000000318e+01 0.000000000000000000e+00
-3.518270000000000408e+01 0.000000000000000000e+00
-3.509380000000000166e+01 0.000000000000000000e+00
-3.500489999999999924e+01 0.000000000000000000e+00
-3.491610000000000014e+01 0.000000000000000000e+00
-3.482719999999999771e+01 0.000000000000000000e+00
-3.473830000000000240e+01 0.000000000000000000e+00
-3.464950000000000330e+01 0.000000000000000000e+00
-3.456060000000000088e+01 0.000000000000000000e+00
-3.447180000000000177e+01 0.000000000000000000e+00
-3.438289999999999935e+01 0.000000000000000000e+00
-3.429400000000000404e+01 0.000000000000000000e+00
-3.420519999999999783e+01 0.000000000000000000e+00
-3.411630000000000251e+01 0.000000000000000000e+00
-3.402740000000000009e+01 0.000000000000000000e+00
-3.393860000000000099e+01 0.000000000000000000e+00
-3.384969999999999857e+01 0.000000000000000000e+00
-3.376080000000000325e+01 0.000000000000000000e+00
-3.367200000000000415e+01 0.000000000000000000e+00
-3.358310000000000173e+01 0.000000000000000000e+00
-3.349430000000000263e+01 0.000000000000000000e+00
-3.340540000000000020e+01 0.000000000000000000e+00
-3.331649999999999778e+01 0.000000000000000000e+00
-3.322769999999999868e+01 0.000000000000000000e+00
-3.313880000000000337e+01 0.000000000000000000e+00
-3.304990000000000094e+01 0.000000000000000000e+00
-3.296110000000000184e+01 0.000000000000000000e+00
-3.287219999999999942e+01 0.000000000000000000e+00
-3.278340000000000032e+01 0.000000000000000000e+00
-3.269449999999999790e+01 0.000000000000000000e+00
-3.260560000000000258e+01 0.000000000000000000e+00
-3.251680000000000348e+01 0.000000000000000000e+00
-3.242790000000000106e+01 0.000000000000000000e+00
-3.233899999999999864e+01 0.000000000000000000e+00
-3.225019999999999953e+01 0.000000000000000000e+00
-3.216129999999999711e+01 0.000000000000000000e+00
-3.207240000000000180e+01 0.000000000000000000e+00
-3.198359999999999914e+01 0.000000000000000000e+00
-3.189470000000000027e+01 0.000000000000000000e+00
-3.180589999999999762e+01 0.000000000000000000e+00
-3.171699999999999875e+01 0.000000000000000000e+00
-3.162809999999999988e+01 0.000000000000000000e+00
-3.153929999999999723e+01 0.000000000000000000e+00
-3.145039999999999836e+01 0.000000000000000000e+00
-3.136149999999999949e+01 0.000000000000000000e+00
-3.127270000000000039e+01 0.000000000000000000e+00
-3.118379999999999797e+01 0.000000000000000000e+00
-3.109499999999999886e+01 0.000000000000000000e+00
-3.100609999999999999e+01 0.000000000000000000e+00
-3.091719999999999757e+01 0.000000000000000000e+00
-3.082839999999999847e+01 0.000000000000000000e+00
-3.073949999999999960e+01 0.000000000000000000e+00
-3.065059999999999718e+01 0.000000000000000000e+00
-3.056179999999999808e+01 0.000000000000000000e+00
-3.047289999999999921e+01 0.000000000000000000e+00
-3.038400000000000034e+01 0.000000000000000000e+00
-3.029519999999999769e+01 0.000000000000000000e+00
-3.020629999999999882e+01 0.000000000000000000e+00
-3.011749999999999972e+01 0.000000000000000000e+00
-3.002859999999999729e+01 0.000000000000000000e+00
-2.993969999999999843e+01 0.000000000000000000e+00
-2.985089999999999932e+01 0.000000000000000000e+00
-2.976200000000000045e+01 0.000000000000000000e+00
-2.967309999999999803e+01 0.000000000000000000e+00
-2.958429999999999893e+01 0.000000000000000000e+00
-2.949540000000000006e+01 0.000000000000000000e+00
-2.940659999999999741e+01 0.000000000000000000e+00
-2.931769999999999854e+01 0.000000000000000000e+00
-2.922879999999999967e+01 0.000000000000000000e+00
-2.914000000000000057e+01 0.000000000000000000e+00
-2.905109999999999815e+01 0.000000000000000000e+00
-2.896219999999999928e+01 0.000000000000000000e+00
-2.887340000000000018e+01 0.000000000000000000e+00
-2.878449999999999775e+01 0.000000000000000000e+00
-2.869559999999999889e+01 0.000000000000000000e+00
-2.860679999999999978e+01 0.000000000000000000e+00
-2.851789999999999736e+01 0.000000000000000000e+00
-2.842909999999999826e+01 0.000000000000000000e+00
-2.834019999999999939e+01 0.000000000000000000e+00
-2.825130000000000052e+01 0.000000000000000000e+00
-2.816249999999999787e+01 0.000000000000000000e+00
-2.807359999999999900e+01 0.000000000000000000e+00
-2.798470000000000013e+01 0.000000000000000000e+00
-2.789589999999999748e+01 0.000000000000000000e+00
-2.780699999999999861e+01 0.000000000000000000e+00
-2.771819999999999951e+01 0.000000000000000000e+00
-2.762929999999999708e+01 0.000000000000000000e+00
-2.754039999999999822e+01 0.000000000000000000e+00
-2.745159999999999911e+01 0.000000000000000000e+00
-2.736270000000000024e+01 0.000000000000000000e+00
-2.727379999999999782e+01 0.000000000000000000e+00
-2.718499999999999872e+01 0.000000000000000000e+00
-2.709609999999999985e+01 0.000000000000000000e+00
-2.700719999999999743e+01 0.000000000000000000e+00
