  0.00000000E+00 -0.45930095E-01 -0.44964192E-60
  0.50000000E-02 -0.45929950E-01 -0.20713973E-46
  0.10000000E-01 -0.45929516E-01 -0.41428006E-46
  0.15000000E-01 -0.45928793E-01 -0.62142159E-46
  0.20000000E-01 -0.45927780E-01 -0.82856491E-46
  0.25000000E-01 -0.45926476E-01 -0.10357106E-45
  0.30000000E-01 -0.45924881E-01 -0.12428593E-45
  0.35000000E-01 -0.45922994E-01 -0.14500117E-45
  0.40000000E-01 -0.45920815E-01 -0.16571682E-45
  0.45000000E-01 -0.45918342E-01 -0.18643295E-45
  0.50000000E-01 -0.45915573E-01 -0.20714961E-45
  0.55000000E-01 -0.45912508E-01 -0.22786688E-45
  0.60000000E-01 -0.45909146E-01 -0.24858481E-45
  0.65000000E-01 -0.45905483E-01 -0.26930345E-45
  0.70000000E-01 -0.45901520E-01 -0.29002288E-45
  0.75000000E-01 -0.45897253E-01 -0.31074314E-45
  0.80000000E-01 -0.45892680E-01 -0.33146430E-45
  0.85000000E-01 -0.45887800E-01 -0.35218642E-45
  0.90000000E-01 -0.45882609E-01 -0.37290956E-45
  0.95000000E-01 -0.45877106E-01 -0.39363377E-45
  0.10000000E+00 -0.45871287E-01 -0.41435913E-45
  0.10500000E+00 -0.45865150E-01 -0.43508568E-45
  0.11000000E+00 -0.45858691E-01 -0.45581349E-45
  0.11500000E+00 -0.45851907E-01 -0.47654262E-45
  0.12000000E+00 -0.45844796E-01 -0.49727312E-45
  0.12500000E+00 -0.45837353E-01 -0.51800507E-45
  0.13000000E+00 -0.45829574E-01 -0.53873851E-45
  0.13500000E+00 -0.45821456E-01 -0.55947351E-45
  0.14000000E+00 -0.45812995E-01 -0.58021012E-45
  0.14500000E+00 -0.45804186E-01 -0.60094842E-45
  0.15000000E+00 -0.45795025E-01 -0.62168845E-45
  0.15500000E+00 -0.45785507E-01 -0.64243028E-45
  0.16000000E+00 -0.45775628E-01 -0.66317396E-45
  0.16500000E+00 -0.45765382E-01 -0.68391956E-45
  0.17000000E+00 -0.45754764E-01 -0.70466714E-45
  0.17500000E+00 -0.45743769E-01 -0.72541676E-45
  0.18000000E+00 -0.45732391E-01 -0.74616847E-45
  0.18500000E+00 -0.45720624E-01 -0.76692234E-45
  0.19000000E+00 -0.45708463E-01 -0.78767843E-45
  0.19500000E+00 -0.45695901E-01 -0.80843679E-45
  0.20000000E+00 -0.45682932E-01 -0.82919749E-45
  0.20500000E+00 -0.45669548E-01 -0.84996059E-45
  0.21000000E+00 -0.45655743E-01 -0.87072614E-45
  0.21500000E+00 -0.45641510E-01 -0.89149421E-45
  0.22000000E+00 -0.45626841E-01 -0.91226485E-45
  0.22500000E+00 -0.45611729E-01 -0.93303813E-45
  0.23000000E+00 -0.45596166E-01 -0.95381411E-45
  0.23500000E+00 -0.45580143E-01 -0.97459284E-45
  0.24000000E+00 -0.45563652E-01 -0.99537439E-45
  0.24500000E+00 -0.45546685E-01 -0.10161588E-44
  0.25000000E+00 -0.45529232E-01 -0.10369462E-44
  0.25500000E+00 -0.45511284E-01 -0.10577365E-44
  0.26000000E+00 -0.45492832E-01 -0.10785300E-44
  0.26500000E+00 -0.45473865E-01 -0.10993265E-44
  0.27000000E+00 -0.45454374E-01 -0.11201262E-44
