  0.00000000E+00  0.24714181E-43 -0.34085026E-16
  0.50000000E-02  0.24714232E-43 -0.18566595E+00
  0.10000000E-01  0.24714384E-43 -0.37133400E+00
  0.15000000E-01  0.24714639E-43 -0.55700625E+00
  0.20000000E-01  0.24714995E-43 -0.74268478E+00
  0.25000000E-01  0.24715453E-43 -0.92837170E+00
  0.30000000E-01  0.24716012E-43 -0.11140691E+01
  0.35000000E-01  0.24716674E-43 -0.12997791E+01
  0.40000000E-01  0.24717437E-43 -0.14855038E+01
  0.45000000E-01  0.24718302E-43 -0.16712453E+01
  0.50000000E-01  0.24719269E-43 -0.18570056E+01
  0.55000000E-01  0.24720337E-43 -0.20427870E+01
  0.60000000E-01  0.24721508E-43 -0.22285915E+01
  0.65000000E-01  0.24722780E-43 -0.24144212E+01
  0.70000000E-01  0.24724153E-43 -0.26002782E+01
  0.75000000E-01  0.24725629E-43 -0.27861648E+01
  0.80000000E-01  0.24727206E-43 -0.29720829E+01
  0.85000000E-01  0.24728886E-43 -0.31580347E+01
  0.90000000E-01  0.24730667E-43 -0.33440223E+01
  0.95000000E-01  0.24732549E-43 -0.35300479E+01
  0.10000000E+00  0.24734534E-43 -0.37161137E+01
  0.10500000E+00  0.24736620E-43 -0.39022216E+01
  0.11000000E+00  0.24738809E-43 -0.40883740E+01
  0.11500000E+00  0.24741099E-43 -0.42745730E+01
  0.12000000E+00  0.24743490E-43 -0.44608207E+01
  0.12500000E+00  0.24745984E-43 -0.46471192E+01
  0.13000000E+00  0.24748580E-43 -0.48334708E+01
  0.13500000E+00  0.24751277E-43 -0.50198777E+01
  0.14000000E+00  0.24754076E-43 -0.52063419E+01
  0.14500000E+00  0.24756977E-43 -0.53928658E+01
  0.15000000E+00  0.24759980E-43 -0.55794515E+01
  0.15500000E+00  0.24763085E-43 -0.57661012E+01
  0.16000000E+00  0.24766292E-43 -0.59528172E+01
  0.16500000E+00  0.24769600E-43 -0.61396016E+01
  0.17000000E+00  0.24773010E-43 -0.63264567E+01
  0.17500000E+00  0.24776523E-43 -0.65133847E+01
  0.18000000E+00  0.24780137E-43 -0.67003879E+01
  0.18500000E+00  0.24783853E-43 -0.68874686E+01
  0.19000000E+00  0.24787671E-43 -0.70746289E+01
  0.19500000E+00  0.24791591E-43 -0.72618713E+01
  0.20000000E+00  0.24795613E-43 -0.74491979E+01
  0.20500000E+00  0.24799737E-43 -0.76366111E+01
  0.21000000E+00  0.24803963E-43 -0.78241132E+01
  0.21500000E+00  0.24808290E-43 -0.80117065E+01
  0.22000000E+00  0.24812720E-43 -0.81993934E+01
  0.22500000E+00  0.24817252E-43 -0.83871762E+01
  0.23000000E+00  0.24821886E-43 -0.85750572E+01
  0.23500000E+00  0.24826621E-43 -0.87630389E+01
  0.24000000E+00  0.24831459E-43 -0.89511236E+01
  0.24500000E+00  0.24836399E-43 -0.91393137E+01
  0.25000000E+00  0.24841441E-43 -0.93276116E+01
  0.25500000E+00  0.24846585E-43 -0.95160199E+01
  0.26000000E+00  0.24851831E-43 -0.97045408E+01
  0.26500000E+00  0.24857179E-43 -0.98931769E+01
  0.27000000E+00  0.24862629E-43 -0.10081931E+02
  0.27500000E+00  0.24868181E-43 -0.10270805E+02
  0.28000000E+00  0.24873835E-43 -0.10459801E+02
  0.28500000E+00  0.24879592E-43 -0.10648923E+02
  0.29000000E+00  0.24885450E-43 -0.10838173E+02
  0.29500000E+00  0.24891411E-43 -0.11027552E+02
  0.30000000E+00  0.24897474E-43 -0.11217065E+02
  0.30500000E+00  0.24903639E-43 -0.11406713E+02
  0.31000000E+00  0.24909907E-43 -0.11596500E+02
  0.31500000E+00  0.24916276E-43 -0.11786427E+02
  0.32000000E+00  0.24922748E-43 -0.11976497E+02
  0.32500000E+00  0.24929322E-43 -0.12166714E+02
  0.33000000E+00  0.24935998E-43 -0.12357079E+02
  0.33500000E+00  0.24942777E-43 -0.12547596E+02
  0.34000000E+00  0.24949657E-43 -0.12738267E+02
  0.34500000E+00  0.24956641E-43 -0.12929096E+02
  0.35000000E+00  0.24963726E-43 -0.13120084E+02
  0.35500000E+00  0.24970914E-43 -0.13311235E+02
  0.36000000E+00  0.24978204E-43 -0.13502551E+02
  0.36500000E+00  0.24985596E-43 -0.13694036E+02
  0.37000000E+00  0.24993091E-43 -0.13885693E+02
  0.37500000E+00  0.25000689E-43 -0.14077524E+02
  0.38000000E+00  0.25008388E-43 -0.14269532E+02
  0.38500000E+00  0.25016191E-43 -0.14461720E+02
  0.39000000E+00  0.25024095E-43 -0.14654091E+02
  0.39500000E+00  0.25032102E-43 -0.14846649E+02
  0.40000000E+00  0.25040212E-43 -0.15039397E+02
  0.40500000E+00  0.25048424E-43 -0.15232337E+02
  0.41000000E+00  0.25056739E-43 -0.15425473E+02
  0.41500000E+00  0.25065156E-43 -0.15618808E+02
  0.42000000E+00  0.25073676E-43 -0.15812345E+02
  0.42500000E+00  0.25082298E-43 -0.16006087E+02
  0.43000000E+00  0.25091023E-43 -0.16200039E+02
  0.43500000E+00  0.25099851E-43 -0.16394202E+02
  0.44000000E+00  0.25108781E-43 -0.16588581E+02
  0.44500000E+00  0.25117814E-43 -0.16783179E+02
  0.45000000E+00  0.25126949E-43 -0.16978000E+02
  0.45500000E+00  0.25136188E-43 -0.17173047E+02
  0.46000000E+00  0.25145529E-43 -0.17368323E+02
  0.46500000E+00  0.25154973E-43 -0.17563832E+02
  0.47000000E+00  0.25164519E-43 -0.17759578E+02
  0.47500000E+00  0.25174169E-43 -0.17955565E+02
  0.48000000E+00  0.25183921E-43 -0.18151796E+02
  0.48500000E+00  0.25193776E-43 -0.18348276E+02
  0.49000000E+00  0.25203734E-43 -0.18545007E+02
  0.49500000E+00  0.25213795E-43 -0.18741995E+02
  0.50000000E+00  0.25223959E-43 -0.18939242E+02
  0.50500000E+00  0.25234225E-43 -0.19136753E+02
  0.51000000E+00  0.25244595E-43 -0.19334533E+02
  0.51500000E+00  0.25255068E-43 -0.19532585E+02
  0.52000000E+00  0.25265643E-43 -0.19730914E+02
  0.52500000E+00  0.25276322E-43 -0.19929523E+02
  0.53000000E+00  0.25287104E-43 -0.20128418E+02
  0.53500000E+00  0.25297989E-43 -0.20327603E+02
  0.54000000E+00  0.25308977E-43 -0.20527082E+02
  0.54500000E+00  0.25320068E-43 -0.20726860E+02
  0.55000000E+00  0.25331263E-43 -0.20926942E+02
  0.55500000E+00  0.25342565E-43 -0.21127332E+02
  0.56000000E+00  0.25354014E-43 -0.21328036E+02
  0.56500000E+00  0.25365974E-43 -0.21529058E+02
  0.57000000E+00  0.25381758E-43 -0.21730403E+02
  0.57500000E+00  0.25430687E-43 -0.21932076E+02
  0.58000000E+00  0.25765337E-43 -0.22134084E+02
  0.58500000E+00  0.28504961E-43 -0.22336430E+02
  0.59000000E+00  0.50980347E-43 -0.22539121E+02
  0.59500000E+00  0.23138834E-42 -0.22742163E+02
  0.60000000E+00  0.16446764E-41 -0.22945560E+02
  0.60500000E+00  0.12449554E-40 -0.23149318E+02
  0.61000000E+00  0.93084506E-40 -0.23353445E+02
  0.61500000E+00  0.68062575E-39 -0.23557945E+02
  0.62000000E+00  0.48613200E-38 -0.23762825E+02
  0.62500000E+00  0.33916530E-37 -0.23968091E+02
  0.63000000E+00  0.23117006E-36 -0.24173749E+02
  0.63500000E+00  0.15394513E-35 -0.24379807E+02
  0.64000000E+00  0.10017494E-34 -0.24586272E+02
  0.64500000E+00  0.63701406E-34 -0.24793149E+02
  0.65000000E+00  0.39588416E-33 -0.25000446E+02
  0.65500000E+00  0.24046054E-32 -0.25208171E+02
  0.66000000E+00  0.14275762E-31 -0.25416331E+02
  0.66500000E+00  0.82842667E-31 -0.25624934E+02
  0.67000000E+00  0.46992048E-30 -0.25833987E+02
  0.67500000E+00  0.26056955E-29 -0.26043499E+02
  0.68000000E+00  0.14124169E-28 -0.26253478E+02
  0.68500000E+00  0.74842942E-28 -0.26463933E+02
  0.69000000E+00  0.38769872E-27 -0.26674872E+02
  0.69500000E+00  0.19633536E-26 -0.26886304E+02
  0.70000000E+00  0.97200136E-26 -0.27098239E+02
  0.70500000E+00  0.47043705E-25 -0.27310687E+02
  0.71000000E+00  0.22258879E-24 -0.27523656E+02
  0.71500000E+00  0.10296077E-23 -0.27737158E+02
  0.72000000E+00  0.46559200E-23 -0.27951203E+02
  0.72500000E+00  0.20582675E-22 -0.28165802E+02
  0.73000000E+00  0.88952273E-22 -0.28380966E+02
  0.73500000E+00  0.37580838E-21 -0.28596706E+02
  0.74000000E+00  0.15521162E-20 -0.28813035E+02
  0.74500000E+00  0.62664780E-20 -0.29029965E+02
  0.75000000E+00  0.24731833E-19 -0.29247509E+02
  0.75500000E+00  0.95414308E-19 -0.29465680E+02
  0.76000000E+00  0.35981968E-18 -0.29684491E+02
  0.76500000E+00  0.13263532E-17 -0.29903958E+02
  0.77000000E+00  0.47788567E-17 -0.30124095E+02
  0.77500000E+00  0.16829300E-16 -0.30344918E+02
  0.78000000E+00  0.57925694E-16 -0.30566442E+02
  0.78500000E+00  0.19486104E-15 -0.30788684E+02
  0.79000000E+00  0.64063778E-15 -0.31011662E+02
  0.79500000E+00  0.20583505E-14 -0.31235394E+02
  0.80000000E+00  0.64629619E-14 -0.31459899E+02
  0.80500000E+00  0.19830648E-13 -0.31685196E+02
  0.81000000E+00  0.59459993E-13 -0.31911307E+02
  0.81500000E+00  0.17421585E-12 -0.32138253E+02
  0.82000000E+00  0.49879342E-12 -0.32366056E+02
  0.82500000E+00  0.13954780E-11 -0.32594741E+02
  0.83000000E+00  0.38150215E-11 -0.32824332E+02
  0.83500000E+00  0.10191739E-10 -0.33054856E+02
  0.84000000E+00  0.26606301E-10 -0.33286341E+02
  0.84500000E+00  0.67875492E-10 -0.33518815E+02
  0.85000000E+00  0.16921467E-09 -0.33752309E+02
  0.85500000E+00  0.41224575E-09 -0.33986856E+02
  0.86000000E+00  0.98141100E-09 -0.34222490E+02
  0.86500000E+00  0.22828913E-08 -0.34459247E+02
  0.87000000E+00  0.51879197E-08 -0.34697167E+02
  0.87500000E+00  0.11515169E-07 -0.34936289E+02
  0.88000000E+00  0.24955220E-07 -0.35176658E+02
  0.88500000E+00  0.52777317E-07 -0.35418321E+02
  0.89000000E+00  0.10884986E-06 -0.35661326E+02
  0.89500000E+00  0.21872566E-06 -0.35905728E+02
  0.90000000E+00  0.42768732E-06 -0.36151582E+02
  0.90500000E+00  0.81244922E-06 -0.36398952E+02
  0.91000000E+00  0.14961201E-05 -0.36647902E+02
  0.91500000E+00  0.26631293E-05 -0.36898504E+02
  0.92000000E+00  0.45651261E-05 -0.37150834E+02
  0.92500000E+00  0.75008655E-05 -0.37404978E+02
  0.93000000E+00  0.11749480E-04 -0.37661025E+02
  0.93500000E+00  0.17460336E-04 -0.37919075E+02
  0.94000000E+00  0.24607329E-04 -0.38179236E+02
  0.94500000E+00  0.33382745E-04 -0.38441628E+02
  0.95000000E+00  0.45860280E-04 -0.38706382E+02
  0.95500000E+00  0.70062291E-04 -0.38973643E+02
  0.96000000E+00  0.12639295E-03 -0.39243570E+02
  0.96500000E+00  0.25082910E-03 -0.39516344E+02
  0.97000000E+00  0.47607187E-03 -0.39792162E+02
  0.97500000E+00  0.75489762E-03 -0.40071249E+02
  0.98000000E+00  0.79802775E-03 -0.40353853E+02
  0.98500000E+00 -0.94213999E-04 -0.40640255E+02
  0.99000000E+00 -0.28405933E-02 -0.40930767E+02
  0.99500000E+00 -0.73484299E-02 -0.41225733E+02
  0.10000000E+01 -0.10035455E-01 -0.41525524E+02
  0.10050000E+01 -0.25198621E-02 -0.41830508E+02
  0.10100000E+01  0.20665360E-01 -0.42140984E+02
  0.10150000E+01  0.38132271E-01 -0.42456978E+02
  0.10200000E+01 -0.64699005E-02 -0.42777647E+02
  0.10250000E+01 -0.10242353E+00 -0.43099478E+02
  0.10300000E+01  0.13803289E+00 -0.43407305E+02
  0.10350000E+01  0.38110146E+00 -0.43678217E+02
  0.10400000E+01  0.53416095E+00 -0.43953500E+02
  0.10450000E+01  0.68934916E+00 -0.44229244E+02
  0.10500000E+01  0.82042530E+00 -0.44505979E+02
  0.10550000E+01  0.96005512E+00 -0.44783804E+02
  0.10600000E+01  0.10764530E+01 -0.45062528E+02
  0.10650000E+01  0.11161895E+01 -0.45340988E+02
  0.10700000E+01  0.10540862E+01 -0.45614965E+02
  0.10750000E+01  0.13116402E+01 -0.45872778E+02
  0.10800000E+01  0.20678312E+01 -0.46032437E+02
  0.10850000E+01  0.24613679E+01 -0.46197991E+02
  0.10900000E+01  0.27838370E+01 -0.46360721E+02
  0.10950000E+01  0.30427930E+01 -0.46523965E+02
  0.11000000E+01  0.32695277E+01 -0.46687819E+02
  0.11050000E+01  0.34710433E+01 -0.46852336E+02
  0.11100000E+01  0.36445123E+01 -0.47017554E+02
  0.11150000E+01  0.38031015E+01 -0.47183495E+02
  0.11200000E+01  0.39527203E+01 -0.47350148E+02
  0.11250000E+01  0.40920851E+01 -0.47517460E+02
  0.11300000E+01  0.42241964E+01 -0.47685346E+02
  0.11350000E+01  0.43536282E+01 -0.47853707E+02
  0.11400000E+01  0.44815001E+01 -0.48022448E+02
  0.11450000E+01  0.46063333E+01 -0.48191493E+02
  0.11500000E+01  0.47266643E+01 -0.48360786E+02
  0.11550000E+01  0.48416630E+01 -0.48530306E+02
  0.11600000E+01  0.49505851E+01 -0.48700072E+02
  0.11650000E+01  0.50526594E+01 -0.48870140E+02
  0.11700000E+01  0.51474959E+01 -0.49040599E+02
  0.11750000E+01  0.52353930E+01 -0.49211549E+02
  0.11800000E+01  0.53172718E+01 -0.49383091E+02
  0.11850000E+01  0.53943765E+01 -0.49555304E+02
  0.11900000E+01  0.54679513E+01 -0.49728249E+02
  0.11950000E+01  0.55389893E+01 -0.49901977E+02
  0.12000000E+01  0.56080672E+01 -0.50076541E+02
  0.12050000E+01  0.56752788E+01 -0.50252001E+02
  0.12100000E+01  0.57402908E+01 -0.50428405E+02
  0.12150000E+01  0.58025202E+01 -0.50605761E+02
  0.12200000E+01  0.58613866E+01 -0.50784029E+02
  0.12250000E+01  0.59165537E+01 -0.50963159E+02
  0.12300000E+01  0.59680809E+01 -0.51143120E+02
  0.12350000E+01  0.60164410E+01 -0.51323905E+02
  0.12400000E+01  0.60624082E+01 -0.51505492E+02
  0.12450000E+01  0.61068620E+01 -0.51687803E+02
  0.12500000E+01  0.61505675E+01 -0.51870698E+02
  0.12550000E+01  0.61939940E+01 -0.52054015E+02
  0.12600000E+01  0.62372142E+01 -0.52237644E+02
  0.12650000E+01  0.62799031E+01 -0.52421554E+02
  0.12700000E+01  0.63214329E+01 -0.52605773E+02
  0.12750000E+01  0.63610360E+01 -0.52790323E+02
  0.12800000E+01  0.63979978E+01 -0.52975175E+02
  0.12850000E+01  0.64318282E+01 -0.53160273E+02
  0.12900000E+01  0.64623732E+01 -0.53345594E+02
  0.12950000E+01  0.64898362E+01 -0.53531210E+02
  0.13000000E+01  0.65147088E+01 -0.53717280E+02
  0.13050000E+01  0.65376349E+01 -0.53903982E+02
  0.13100000E+01  0.65592532E+01 -0.54091433E+02
  0.13150000E+01  0.65800669E+01 -0.54279658E+02
  0.13200000E+01  0.66003748E+01 -0.54468616E+02
  0.13250000E+01  0.66202726E+01 -0.54658287E+02
  0.13300000E+01  0.66397053E+01 -0.54848734E+02
  0.13350000E+01  0.66585352E+01 -0.55040110E+02
  0.13400000E+01  0.66765951E+01 -0.55232588E+02
  0.13450000E+01  0.66937153E+01 -0.55426275E+02
  0.13500000E+01  0.67097329E+01 -0.55621159E+02
